index,day,state,rawpoll_clinton,rawpoll_trump,adjpoll_clinton,adjpoll_trump,c_minus_t_raw,c_minus_t_adj
4336,2016-10-24,Maine CD-1,54.0,34.0,53.8231,37.72686,20.0,16.096239999999995
4337,2016-10-24,Maine CD-2,43.0,40.0,42.8101,43.57027,3.0,-0.7601700000000022
4338,2016-10-24,Maryland,55.69,33.6,55.1284,33.12561,22.089999999999996,22.002789999999997
4339,2016-10-24,Massachusetts,54.46105692668412,28.38442719376127,53.634097982034596,29.719753132529906,26.076629732922857,23.91434484950469
4340,2016-10-24,Michigan,41.145404830362,35.33002653654644,41.23562902620055,37.198452952119254,5.815378293815556,4.0371760740813025
4341,2016-10-24,Minnesota,46.45880670519352,37.50518041481971,45.14903936409473,37.189045986248765,8.953626290373801,7.9599933778459695
4342,2016-10-24,Mississippi,35.93,53.09,35.95055,53.33839,-17.160000000000004,-17.387839999999997
4343,2016-10-24,Missouri,40.99041131969678,47.44920024982654,39.860383173071995,47.82095659065359,-6.458788930129752,-7.960573417581594
4344,2016-10-24,Montana,34.75,53.66,32.20245,51.43355,-18.909999999999997,-19.231099999999998
4345,2016-10-24,Nebraska,31.62,53.27,30.45644,52.40886,-21.650000000000002,-21.952419999999996
4346,2016-10-24,Nevada,43.977848313725325,42.652229679219026,42.711212829316764,44.01627440038553,1.3256186345062986,-1.3050615710687665
4347,2016-10-24,New Hampshire,45.192831375788195,39.26363937697665,43.94941218541861,40.862140175314266,5.92919199881155,3.0872720101043436
4348,2016-10-24,New Jersey,50.95,34.25,50.28137,35.81005,16.700000000000003,14.471320000000006
4349,2016-10-24,New Mexico,40.94,38.34,37.03153,34.73954,2.5999999999999943,2.2919899999999984
4350,2016-10-24,New York,51.97,30.28,51.21643,31.2246,21.689999999999998,19.991830000000004
4351,2016-10-24,North Carolina,44.49291779018957,42.09745040446825,44.97896509814733,43.933255949457504,2.3954673857213296,1.0457091486898256
4352,2016-10-24,Ohio,44.85,45.17,43.48971,45.4834,-0.3200000000000003,-1.9936900000000009
4353,2016-10-24,Oklahoma,29.85,60.78,27.87164,59.7049,-30.93,-31.833260000000003
4354,2016-10-24,Oregon,46.72,37.04,45.59592,36.02679,9.68,9.569130000000001
4355,2016-10-24,Pennsylvania,46.317650044078015,41.06165731178677,46.50205720096078,43.422627759294,5.255992732291243,3.0794294416667762
4356,2016-10-24,South Carolina,43.61,49.43,43.22151,49.11307,-5.82,-5.891559999999998
4357,2016-10-24,South Dakota,29.45,52.16,27.5357,50.55871,-22.709999999999997,-23.02301
4358,2016-10-24,Tennessee,36.33,49.76,35.88494,49.40413,-13.43,-13.519190000000002
4359,2016-10-24,Texas,33.95,48.36,32.75519,48.78863,-14.409999999999997,-16.03344
4360,2016-10-24,U.S.,45.421167636561236,39.338122039789326,45.51016175395771,41.10083560225906,6.083045596771915,4.409326151698656
4361,2016-10-24,Utah,32.9,39.66,31.58517,39.33527,-6.759999999999998,-7.7501
4362,2016-10-24,Virginia,49.07199719827254,38.638308805421,48.713478876748425,39.5433567826682,10.433688392851536,9.170122094080222
4363,2016-10-24,Washington,46.72,38.48,45.78051,37.65416,8.240000000000002,8.126350000000002
4364,2016-10-24,West Virginia,34.22,58.04,33.37355,57.49782,-23.82,-24.124269999999996
4365,2016-10-24,Wisconsin,45.92,39.99,45.20321,39.37688,5.93,5.826329999999999
4366,2016-10-25,Alabama,38.06,54.15,37.54023,53.69718,-16.089999999999996,-16.156950000000002
4367,2016-10-25,Arizona,42.38,47.1,41.35774,46.17779,-4.719999999999999,-4.820050000000002
4368,2016-10-25,Arkansas,34.23634658724494,52.06590348264636,33.695552069687594,52.623802975888964,-17.829556895401424,-18.92825090620137
4369,2016-10-25,California,58.65485193630133,28.395454987845863,58.400559841110486,29.634068824451425,30.25939694845546,28.766491016659067
4370,2016-10-25,Colorado,47.71,42.33,46.00764,40.73571,5.380000000000003,5.271930000000005
4371,2016-10-25,Connecticut,49.76,39.7,48.8181,38.87069,10.059999999999995,9.947409999999998
4372,2016-10-25,Delaware,52.03,36.42,51.107,35.78482,15.61,15.322179999999996
4373,2016-10-25,Florida,45.27271860329325,43.5116425568644,45.12531787477564,45.4546562292969,1.7610760464288486,-0.3293383545212535
4374,2016-10-25,Georgia,43.052350454607065,45.82750677901017,42.65873505919886,46.501383425237215,-2.7751563244031128,-3.842648366038354
4375,2016-10-25,Hawaii,47.31,28.75,46.17205,27.954,18.560000000000002,18.218049999999998
4376,2016-10-25,Idaho,30.06,53.26,28.61353,52.12383,-23.2,-23.510299999999997
4377,2016-10-25,Illinois,55.55,34.57,54.54634,35.22175,20.979999999999997,19.32459
4378,2016-10-25,Indiana,38.9,53.54,36.50417,53.21287,-14.64,-16.7087
4379,2016-10-25,Iowa,44.02942501887248,43.945353536379685,43.82403317595836,44.546482475418706,0.08407148249278654,-0.7224492994603389
4380,2016-10-25,Kansas,38.22,54.45,36.19491,53.41255,-16.230000000000004,-17.217640000000003
4381,2016-10-25,Kentucky,37.64,58.29,37.08667,57.82688,-20.65,-20.740210000000005
4382,2016-10-25,Louisiana,36.12,51.56,35.68068,51.95341,-15.440000000000005,-16.272729999999996
4383,2016-10-25,Maine,45.86335333327361,36.27647943560588,45.17034945880902,38.106614462162796,9.586873897667726,7.0637349966462235
4384,2016-10-25,Maine CD-1,54.0,34.0,53.8231,37.72686,20.0,16.096239999999995
4385,2016-10-25,Maine CD-2,43.0,40.0,42.8101,43.57027,3.0,-0.7601700000000022
4386,2016-10-25,Maryland,55.69,33.6,55.1284,33.12561,22.089999999999996,22.002789999999997
4387,2016-10-25,Massachusetts,54.46105692668412,28.38442719376127,53.634097982034596,29.719753132529906,26.076629732922857,23.91434484950469
4388,2016-10-25,Michigan,41.34,37.11,39.70369,37.16785,4.230000000000004,2.5358400000000003
4389,2016-10-25,Minnesota,46.45880670519352,37.50518041481971,45.14903936409473,37.189045986248765,8.953626290373801,7.9599933778459695
4390,2016-10-25,Mississippi,35.93,53.09,35.95055,53.33839,-17.160000000000004,-17.387839999999997
4391,2016-10-25,Missouri,40.99041131969678,47.44920024982654,39.860383173071995,47.82095659065359,-6.458788930129752,-7.960573417581594
4392,2016-10-25,Montana,34.75,53.66,32.20245,51.43355,-18.909999999999997,-19.231099999999998
4393,2016-10-25,Nebraska,31.62,53.27,30.45644,52.40886,-21.650000000000002,-21.952419999999996
4394,2016-10-25,Nevada,45.39,42.15,44.11241,41.82442,3.240000000000002,2.2879899999999935
4395,2016-10-25,New Hampshire,45.349889488749476,41.92182215371038,44.09211974583084,42.409627759306765,3.428067335039096,1.6824919865240717
4396,2016-10-25,New Jersey,50.95,34.25,50.28137,35.81005,16.700000000000003,14.471320000000006
4397,2016-10-25,New Mexico,40.94,38.34,37.03153,34.73954,2.5999999999999943,2.2919899999999984
4398,2016-10-25,New York,51.97,30.28,51.21643,31.2246,21.689999999999998,19.991830000000004
4399,2016-10-25,North Carolina,45.35660782993748,41.719378644496636,45.26447812405537,43.49449858888682,3.6372291854408423,1.769979535168547
4400,2016-10-25,Ohio,44.85,45.17,43.48971,45.4834,-0.3200000000000003,-1.9936900000000009
4401,2016-10-25,Oklahoma,29.85,60.78,27.87164,59.7049,-30.93,-31.833260000000003
4402,2016-10-25,Oregon,46.72,37.04,45.59592,36.02679,9.68,9.569130000000001
4403,2016-10-25,Pennsylvania,46.317650044078015,41.06165731178677,46.50205720096078,43.422627759294,5.255992732291243,3.0794294416667762
4404,2016-10-25,South Carolina,43.61,49.43,43.22151,49.11307,-5.82,-5.891559999999998
4405,2016-10-25,South Dakota,29.45,52.16,27.5357,50.55871,-22.709999999999997,-23.02301
4406,2016-10-25,Tennessee,36.33,49.76,35.88494,49.40413,-13.43,-13.519190000000002
4407,2016-10-25,Texas,33.95,48.36,32.75519,48.78863,-14.409999999999997,-16.03344
4408,2016-10-25,U.S.,44.299925812208656,41.6154693379755,44.68703239481021,42.55083328268218,2.6844564742331674,2.1361991121280357
4409,2016-10-25,Utah,32.9,39.66,31.58517,39.33527,-6.759999999999998,-7.7501
4410,2016-10-25,Virginia,49.07199719827254,38.638308805421,48.713478876748425,39.5433567826682,10.433688392851536,9.170122094080222
4411,2016-10-25,Washington,46.72,38.48,45.78051,37.65416,8.240000000000002,8.126350000000002
4412,2016-10-25,West Virginia,34.22,58.04,33.37355,57.49782,-23.82,-24.124269999999996
4413,2016-10-25,Wisconsin,45.92,39.99,45.20321,39.37688,5.93,5.826329999999999
4414,2016-10-26,Alabama,38.06,54.15,37.54023,53.69718,-16.089999999999996,-16.156950000000002
4415,2016-10-26,Arizona,42.38,47.1,41.35774,46.17779,-4.719999999999999,-4.820050000000002
4416,2016-10-26,Arkansas,38.14,53.35,37.15339,53.28384,-15.21,-16.130449999999996
4417,2016-10-26,California,58.65485193630133,28.395454987845863,58.400559841110486,29.634068824451425,30.25939694845546,28.766491016659067
4418,2016-10-26,Colorado,47.71,42.33,46.00764,40.73571,5.380000000000003,5.271930000000005
4419,2016-10-26,Connecticut,49.76,39.7,48.8181,38.87069,10.059999999999995,9.947409999999998
4420,2016-10-26,Delaware,52.03,36.42,51.107,35.78482,15.61,15.322179999999996
4421,2016-10-26,Florida,45.85316588855925,44.66390604889013,45.29885246140131,46.129543899243565,1.1892598396691236,-0.8306914378422481
4422,2016-10-26,Georgia,43.052350454607065,45.82750677901017,42.65873505919886,46.501383425237215,-2.7751563244031128,-3.842648366038354
4423,2016-10-26,Hawaii,47.31,28.75,46.17205,27.954,18.560000000000002,18.218049999999998
4424,2016-10-26,Idaho,30.06,53.26,28.61353,52.12383,-23.2,-23.510299999999997
4425,2016-10-26,Illinois,55.55,34.57,54.54634,35.22175,20.979999999999997,19.32459
4426,2016-10-26,Indiana,38.9,53.54,36.50417,53.21287,-14.64,-16.7087
4427,2016-10-26,Iowa,44.02942501887248,43.945353536379685,43.82403317595836,44.546482475418706,0.08407148249278654,-0.7224492994603389
4428,2016-10-26,Kansas,38.0950432187575,51.35447973740158,36.57033128953572,50.7572013590357,-13.259436518644089,-14.186870069499976
4429,2016-10-26,Kentucky,37.64,58.29,37.08667,57.82688,-20.65,-20.740210000000005
4430,2016-10-26,Louisiana,36.12,51.56,35.68068,51.95341,-15.440000000000005,-16.272729999999996
4431,2016-10-26,Maine,42.33,35.08,40.79369,33.89606,7.25,6.8976299999999995
4432,2016-10-26,Maryland,55.69,33.6,55.1284,33.12561,22.089999999999996,22.002789999999997
4433,2016-10-26,Massachusetts,54.46105692668412,28.38442719376127,53.634097982034596,29.719753132529906,26.076629732922857,23.91434484950469
4434,2016-10-26,Michigan,41.34,37.11,39.70369,37.16785,4.230000000000004,2.5358400000000003
4435,2016-10-26,Minnesota,46.45880670519352,37.50518041481971,45.14903936409473,37.189045986248765,8.953626290373801,7.9599933778459695
4436,2016-10-26,Mississippi,35.93,53.09,35.95055,53.33839,-17.160000000000004,-17.387839999999997
4437,2016-10-26,Missouri,40.99041131969678,47.44920024982654,39.860383173071995,47.82095659065359,-6.458788930129752,-7.960573417581594
4438,2016-10-26,Montana,34.75,53.66,32.20245,51.43355,-18.909999999999997,-19.231099999999998
4439,2016-10-26,Nebraska,31.62,53.27,30.45644,52.40886,-21.650000000000002,-21.952419999999996
4440,2016-10-26,Nevada,45.39,42.15,44.11241,41.82442,3.240000000000002,2.2879899999999935
4441,2016-10-26,New Hampshire,45.39753184238622,39.45278713956233,44.733148520873335,40.51715737731763,5.944744702823892,4.21599114355571
4442,2016-10-26,New Jersey,50.95,34.25,50.28137,35.81005,16.700000000000003,14.471320000000006
4443,2016-10-26,New Mexico,40.94,38.34,37.03153,34.73954,2.5999999999999943,2.2919899999999984
4444,2016-10-26,New York,51.97,30.28,51.21643,31.2246,21.689999999999998,19.991830000000004
4445,2016-10-26,North Carolina,45.35660782993748,41.719378644496636,45.26447812405537,43.49449858888682,3.6372291854408423,1.769979535168547
4446,2016-10-26,Ohio,44.85,45.17,43.48971,45.4834,-0.3200000000000003,-1.9936900000000009
4447,2016-10-26,Oklahoma,29.85,60.78,27.87164,59.7049,-30.93,-31.833260000000003
4448,2016-10-26,Oregon,46.72,37.04,45.59592,36.02679,9.68,9.569130000000001
4449,2016-10-26,Pennsylvania,47.47388451120671,40.778647186977224,47.41781937498636,42.91342192621454,6.695237324229499,4.50439744877182
4450,2016-10-26,South Carolina,43.61,49.43,43.22151,49.11307,-5.82,-5.891559999999998
4451,2016-10-26,South Dakota,29.45,52.16,27.5357,50.55871,-22.709999999999997,-23.02301
4452,2016-10-26,Tennessee,36.33,49.76,35.88494,49.40413,-13.43,-13.519190000000002
4453,2016-10-26,Texas,33.95,48.36,32.75519,48.78863,-14.409999999999997,-16.03344
4454,2016-10-26,U.S.,44.93017982435796,41.65065479248806,45.07024438300084,42.039391197787964,3.279525031869898,3.030853185212876
4455,2016-10-26,Utah,32.9,39.66,31.58517,39.33527,-6.759999999999998,-7.7501
4456,2016-10-26,Virginia,49.07199719827254,38.638308805421,48.713478876748425,39.5433567826682,10.433688392851536,9.170122094080222
4457,2016-10-26,Washington,46.72,38.48,45.78051,37.65416,8.240000000000002,8.126350000000002
4458,2016-10-26,West Virginia,34.22,58.04,33.37355,57.49782,-23.82,-24.124269999999996
4459,2016-10-26,Wisconsin,45.96690165343545,39.99586270667943,45.73098844340232,40.31663670447253,5.97103894675601,5.414351738929784
4460,2016-10-27,Alabama,38.06,54.15,37.54023,53.69718,-16.089999999999996,-16.156950000000002
4461,2016-10-27,Arizona,43.242555120082045,48.111638721083885,42.42476327885607,46.75291193735052,-4.869083601001835,-4.3281486584944435
4462,2016-10-27,Arkansas,38.14,53.35,37.15339,53.28384,-15.21,-16.130449999999996
4463,2016-10-27,California,56.35135518451364,30.294972872609236,56.264399966437665,31.11094623606952,26.056382311904404,25.15345373036814
4464,2016-10-27,Colorado,47.71,42.33,46.00764,40.73571,5.380000000000003,5.271930000000005
4465,2016-10-27,Connecticut,49.76,39.7,48.8181,38.87069,10.059999999999995,9.947409999999998
4466,2016-10-27,Delaware,52.03,36.42,51.107,35.78482,15.61,15.322179999999996
4467,2016-10-27,Florida,45.90629681495312,46.312759365962386,45.95789149574386,46.491862799532406,-0.40646255100926393,-0.5339713037885474
4468,2016-10-27,Georgia,43.25,48.41,42.41246,47.81794,-5.159999999999997,-5.405479999999997
4469,2016-10-27,Hawaii,47.31,28.75,46.17205,27.954,18.560000000000002,18.218049999999998
4470,2016-10-27,Idaho,30.06,53.26,28.61353,52.12383,-23.2,-23.510299999999997
4471,2016-10-27,Illinois,50.68,39.83,50.0819,39.51951,10.850000000000001,10.56239
4472,2016-10-27,Indiana,37.699058821448865,51.489416755655725,36.346952444991686,50.90708273936588,-13.790357934206869,-14.5601302943742
4473,2016-10-27,Iowa,44.07,43.87,42.8279,43.64133,0.20000000000000284,-0.8134300000000039
4474,2016-10-27,Kansas,38.0950432187575,51.35447973740158,36.57033128953572,50.7572013590357,-13.259436518644089,-14.186870069499976
4475,2016-10-27,Kentucky,37.64,58.29,37.08667,57.82688,-20.65,-20.740210000000005
4476,2016-10-27,Louisiana,36.12,51.56,35.68068,51.95341,-15.440000000000005,-16.272729999999996
4477,2016-10-27,Maine,42.33,35.08,40.79369,33.89606,7.25,6.8976299999999995
4478,2016-10-27,Maryland,55.69,33.6,55.1284,33.12561,22.089999999999996,22.002789999999997
4479,2016-10-27,Massachusetts,53.20276662450756,30.061736134276696,51.8711724232362,30.98345041757642,23.14103049023086,20.88772200565978
4480,2016-10-27,Michigan,44.24,42.29,43.0113,41.35779,1.9500000000000028,1.6535099999999971
4481,2016-10-27,Minnesota,43.9,36.0,42.5052,34.71035,7.899999999999999,7.794850000000004
4482,2016-10-27,Mississippi,35.93,53.09,35.95055,53.33839,-17.160000000000004,-17.387839999999997
4483,2016-10-27,Missouri,39.73,48.01,38.63533,47.00431,-8.280000000000001,-8.368979999999993
4484,2016-10-27,Montana,34.75,53.66,32.20245,51.43355,-18.909999999999997,-19.231099999999998
4485,2016-10-27,Nebraska,31.62,53.27,30.45644,52.40886,-21.650000000000002,-21.952419999999996
4486,2016-10-27,Nevada,43.94595046427933,46.28880306263038,43.05105775943837,45.09875096483636,-2.342852598351054,-2.0476932053979895
4487,2016-10-27,New Hampshire,45.37720727496381,40.71345242551614,44.698900514973054,41.581121135985,4.663754849447671,3.117779378988049
4488,2016-10-27,New Jersey,46.94,37.7,46.84381,37.90825,9.239999999999995,8.935559999999995
4489,2016-10-27,New Mexico,40.94,38.34,37.03153,34.73954,2.5999999999999943,2.2919899999999984
4490,2016-10-27,New York,53.13,37.14,52.78426,37.09166,15.990000000000002,15.692600000000006
4491,2016-10-27,North Carolina,45.041511568773096,44.16309754346046,45.27610564045877,44.96933180923266,0.8784140253126359,0.306773831226119
4492,2016-10-27,Ohio,43.55444304565433,45.99019407660017,43.41737639543907,45.46414660287202,-2.4357510309458457,-2.0467702074329397
4493,2016-10-27,Oklahoma,29.85,60.78,27.87164,59.7049,-30.93,-31.833260000000003
4494,2016-10-27,Oregon,46.72,37.04,45.59592,36.02679,9.68,9.569130000000001
4495,2016-10-27,Pennsylvania,48.15764157144173,42.434210247257376,47.90649914455486,42.35718815232456,5.723431324184348,5.549310992230304
4496,2016-10-27,South Carolina,43.61,49.43,43.22151,49.11307,-5.82,-5.891559999999998
4497,2016-10-27,South Dakota,29.45,52.16,27.5357,50.55871,-22.709999999999997,-23.02301
4498,2016-10-27,Tennessee,36.33,49.76,35.88494,49.40413,-13.43,-13.519190000000002
4499,2016-10-27,Texas,39.31,49.09,38.51905,48.57935,-9.780000000000001,-10.060299999999998
4500,2016-10-27,U.S.,44.508215006194234,42.04746244102514,44.66362276354327,42.30905941040839,2.4607525651690887,2.3545633531348917
4501,2016-10-27,Utah,32.9,39.66,31.58517,39.33527,-6.759999999999998,-7.7501
4502,2016-10-27,Virginia,48.021068142687604,42.054777170987784,46.789653119624795,41.628920706041185,5.966290971699825,5.160732413583617
4503,2016-10-27,Washington,46.72,38.48,45.78051,37.65416,8.240000000000002,8.126350000000002
4504,2016-10-27,West Virginia,34.22,58.04,33.37355,57.49782,-23.82,-24.124269999999996
4505,2016-10-27,Wisconsin,45.96690165343545,39.99586270667943,45.73098844340232,40.31663670447253,5.97103894675601,5.414351738929784
4506,2016-10-28,Alabama,38.06,54.15,37.54023,53.69718,-16.089999999999996,-16.156950000000002
4507,2016-10-28,Arizona,43.242555120082045,48.111638721083885,42.42476327885607,46.75291193735052,-4.869083601001835,-4.3281486584944435
4508,2016-10-28,Arkansas,38.14,53.35,37.15339,53.28384,-15.21,-16.130449999999996
4509,2016-10-28,California,56.4959773635166,31.590452062081606,56.108289182741316,31.899692278811923,24.905525301435,24.208596903929397
4510,2016-10-28,Colorado,47.71,42.33,46.00764,40.73571,5.380000000000003,5.271930000000005
4511,2016-10-28,Connecticut,49.76,39.7,48.8181,38.87069,10.059999999999995,9.947409999999998
4512,2016-10-28,Delaware,52.03,36.42,51.107,35.78482,15.61,15.322179999999996
4513,2016-10-28,Florida,47.688657171249865,46.35768154303965,47.634735218471434,45.64884102622595,1.3309756282102134,1.9858941922454834
4514,2016-10-28,Georgia,41.76,48.13,40.96496,47.40577,-6.3700000000000045,-6.440809999999999
4515,2016-10-28,Hawaii,47.31,28.75,46.17205,27.954,18.560000000000002,18.218049999999998
4516,2016-10-28,Idaho,30.06,53.26,28.61353,52.12383,-23.2,-23.510299999999997
4517,2016-10-28,Illinois,51.74,38.99,51.18422,38.52694,12.75,12.65728
4518,2016-10-28,Indiana,38.516692426461816,51.305859886194504,37.179828622712485,50.64627803689853,-12.789167459732687,-13.466449414186048
4519,2016-10-28,Iowa,44.07,43.87,42.8279,43.64133,0.20000000000000284,-0.8134300000000039
4520,2016-10-28,Kansas,38.0950432187575,51.35447973740158,36.57033128953572,50.7572013590357,-13.259436518644089,-14.186870069499976
4521,2016-10-28,Kentucky,37.64,58.29,37.08667,57.82688,-20.65,-20.740210000000005
4522,2016-10-28,Louisiana,36.12,51.56,35.68068,51.95341,-15.440000000000005,-16.272729999999996
4523,2016-10-28,Maine,42.33,35.08,40.79369,33.89606,7.25,6.8976299999999995
4524,2016-10-28,Maryland,55.69,33.6,55.1284,33.12561,22.089999999999996,22.002789999999997
4525,2016-10-28,Massachusetts,54.36496706300231,31.129141225100607,53.11737529366151,31.814364553539548,23.23582583790171,21.30301074012196
4526,2016-10-28,Michigan,43.33,43.13,42.14359,42.04092,0.19999999999999574,0.10267000000000337
4527,2016-10-28,Minnesota,43.9,36.0,42.5052,34.71035,7.899999999999999,7.794850000000004
4528,2016-10-28,Mississippi,35.93,53.09,35.95055,53.33839,-17.160000000000004,-17.387839999999997
4529,2016-10-28,Missouri,38.8628535847987,50.009950402689704,37.847765571123276,49.52883385981625,-11.147096817891015,-11.681068288692982
4530,2016-10-28,Montana,34.75,53.66,32.20245,51.43355,-18.909999999999997,-19.231099999999998
4531,2016-10-28,Nebraska,31.62,53.27,30.45644,52.40886,-21.650000000000002,-21.952419999999996
4532,2016-10-28,Nevada,43.94595046427933,46.28880306263038,43.05105775943837,45.09875096483636,-2.342852598351054,-2.0476932053979895
4533,2016-10-28,New Hampshire,45.39644475355026,40.073411545901116,44.74162242646676,40.821286550209884,5.323033207649146,3.9203358762568783
4534,2016-10-28,New Jersey,49.72,36.13,49.66607,36.17754,13.589999999999996,13.488529999999997
4535,2016-10-28,New Mexico,40.94,38.34,37.03153,34.73954,2.5999999999999943,2.2919899999999984
4536,2016-10-28,New York,56.42,34.22,56.11654,34.01435,22.200000000000003,22.10219
4537,2016-10-28,North Carolina,45.84090710626721,47.61235734661038,45.216392443186166,46.769611343266234,-1.7714502403431807,-1.553218900080076
4538,2016-10-28,North Dakota,26.18,49.74,24.61573,48.29412,-23.560000000000002,-23.67839
4539,2016-10-28,Ohio,43.93928718202262,45.74890511510359,43.81976716341567,45.14619566360828,-1.8096179330809816,-1.3264285001926082
4540,2016-10-28,Oklahoma,29.85,60.78,27.87164,59.7049,-30.93,-31.833260000000003
4541,2016-10-28,Oregon,46.72,37.04,45.59592,36.02679,9.68,9.569130000000001
4542,2016-10-28,Pennsylvania,48.28676470847457,42.23926465595053,48.046435621803724,42.131287211449454,6.047500052524043,5.915148410354267
4543,2016-10-28,South Carolina,43.61,49.43,43.22151,49.11307,-5.82,-5.891559999999998
4544,2016-10-28,South Dakota,28.45,47.2,26.57791,45.43384,-18.750000000000004,-18.855929999999997
4545,2016-10-28,Tennessee,36.33,49.76,35.88494,49.40413,-13.43,-13.519190000000002
4546,2016-10-28,Texas,39.55,49.4,38.80141,48.74032,-9.850000000000001,-9.93891
4547,2016-10-28,U.S.,44.94417343384454,42.10527383898602,45.07730323766438,42.26316425852387,2.8388995948585123,2.8141389791405094
4548,2016-10-28,Utah,32.9,39.66,31.58517,39.33527,-6.759999999999998,-7.7501
4549,2016-10-28,Vermont,48.27,23.4,47.44836,22.7059,24.870000000000005,24.74246
4550,2016-10-28,Virginia,48.3530350934713,41.9659725211112,47.14319976895816,41.47700469625888,6.387062572360096,5.6661950726992885
4551,2016-10-28,Washington,46.72,38.48,45.78051,37.65416,8.240000000000002,8.126350000000002
4552,2016-10-28,West Virginia,34.22,58.04,33.37355,57.49782,-23.82,-24.124269999999996
4553,2016-10-28,Wisconsin,45.96690165343545,39.99586270667943,45.73098844340232,40.31663670447253,5.97103894675601,5.414351738929784
4554,2016-10-29,Alabama,38.06,54.15,37.54023,53.69718,-16.089999999999996,-16.156950000000002
4555,2016-10-29,Arizona,43.242555120082045,48.111638721083885,42.42476327885607,46.75291193735052,-4.869083601001835,-4.3281486584944435
4556,2016-10-29,Arkansas,38.14,53.35,37.15339,53.28384,-15.21,-16.130449999999996
4557,2016-10-29,California,56.4959773635166,31.590452062081606,56.108289182741316,31.899692278811923,24.905525301435,24.208596903929397
4558,2016-10-29,Colorado,47.71,42.33,46.00764,40.73571,5.380000000000003,5.271930000000005
4559,2016-10-29,Connecticut,49.76,39.7,48.8181,38.87069,10.059999999999995,9.947409999999998
4560,2016-10-29,Delaware,52.03,36.42,51.107,35.78482,15.61,15.322179999999996
4561,2016-10-29,Florida,47.688657171249865,46.35768154303965,47.634735218471434,45.64884102622595,1.3309756282102134,1.9858941922454834
4562,2016-10-29,Georgia,41.76,48.13,40.96496,47.40577,-6.3700000000000045,-6.440809999999999
4563,2016-10-29,Hawaii,47.31,28.75,46.17205,27.954,18.560000000000002,18.218049999999998
4564,2016-10-29,Idaho,30.06,53.26,28.61353,52.12383,-23.2,-23.510299999999997
4565,2016-10-29,Illinois,51.74,38.99,51.18422,38.52694,12.75,12.65728
4566,2016-10-29,Indiana,38.516692426461816,51.305859886194504,37.179828622712485,50.64627803689853,-12.789167459732687,-13.466449414186048
4567,2016-10-29,Iowa,44.07,43.87,42.8279,43.64133,0.20000000000000284,-0.8134300000000039
4568,2016-10-29,Kansas,38.0950432187575,51.35447973740158,36.57033128953572,50.7572013590357,-13.259436518644089,-14.186870069499976
4569,2016-10-29,Kentucky,37.64,58.29,37.08667,57.82688,-20.65,-20.740210000000005
4570,2016-10-29,Louisiana,36.12,51.56,35.68068,51.95341,-15.440000000000005,-16.272729999999996
4571,2016-10-29,Maine,42.33,35.08,40.79369,33.89606,7.25,6.8976299999999995
4572,2016-10-29,Maryland,55.69,33.6,55.1284,33.12561,22.089999999999996,22.002789999999997
4573,2016-10-29,Massachusetts,54.36496706300231,31.129141225100607,53.11737529366151,31.814364553539548,23.23582583790171,21.30301074012196
4574,2016-10-29,Michigan,43.33,43.13,42.14359,42.04092,0.19999999999999574,0.10267000000000337
4575,2016-10-29,Minnesota,43.9,36.0,42.5052,34.71035,7.899999999999999,7.794850000000004
4576,2016-10-29,Mississippi,35.93,53.09,35.95055,53.33839,-17.160000000000004,-17.387839999999997
4577,2016-10-29,Missouri,38.8628535847987,50.009950402689704,37.847765571123276,49.52883385981625,-11.147096817891015,-11.681068288692982
4578,2016-10-29,Montana,34.75,53.66,32.20245,51.43355,-18.909999999999997,-19.231099999999998
4579,2016-10-29,Nebraska,31.62,53.27,30.45644,52.40886,-21.650000000000002,-21.952419999999996
4580,2016-10-29,Nevada,43.94595046427933,46.28880306263038,43.05105775943837,45.09875096483636,-2.342852598351054,-2.0476932053979895
4581,2016-10-29,New Hampshire,43.292625361073455,39.69088838169834,43.03222681418045,40.338194785672655,3.6017369793751186,2.6940320285077943
4582,2016-10-29,New Jersey,49.72,36.13,49.66607,36.17754,13.589999999999996,13.488529999999997
4583,2016-10-29,New Mexico,40.94,38.34,37.03153,34.73954,2.5999999999999943,2.2919899999999984
4584,2016-10-29,New York,56.42,34.22,56.11654,34.01435,22.200000000000003,22.10219
4585,2016-10-29,North Carolina,45.84090710626721,47.61235734661038,45.216392443186166,46.769611343266234,-1.7714502403431807,-1.553218900080076
4586,2016-10-29,North Dakota,26.18,49.74,24.61573,48.29412,-23.560000000000002,-23.67839
4587,2016-10-29,Ohio,43.93928718202262,45.74890511510359,43.81976716341567,45.14619566360828,-1.8096179330809816,-1.3264285001926082
4588,2016-10-29,Oklahoma,29.85,60.78,27.87164,59.7049,-30.93,-31.833260000000003
4589,2016-10-29,Oregon,46.72,37.04,45.59592,36.02679,9.68,9.569130000000001
4590,2016-10-29,Pennsylvania,48.239045044098,42.53226340088307,47.882087772122816,42.415883640020475,5.706781643214938,5.46620413210234
4591,2016-10-29,South Carolina,43.61,49.43,43.22151,49.11307,-5.82,-5.891559999999998
4592,2016-10-29,South Dakota,28.45,47.2,26.57791,45.43384,-18.750000000000004,-18.855929999999997
4593,2016-10-29,Tennessee,36.33,49.76,35.88494,49.40413,-13.43,-13.519190000000002
4594,2016-10-29,Texas,39.55,49.4,38.80141,48.74032,-9.850000000000001,-9.93891
