state,startdate,enddate,pollster,grade,samplesize,population,rawpoll_clinton,rawpoll_trump,adjpoll_clinton,adjpoll_trump,samplesizeadj,day,c_minus_t_raw,c_minus_t_adj
Georgia,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,807.0,lv,44.0,40.0,44.35197,44.8127,807.0,2016-10-17,4.0,-0.4607299999999981
Georgia,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,807.0,lv,44.0,40.0,44.35197,44.8127,807.0,2016-10-18,4.0,-0.4607299999999981
Indiana,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1123.0,lv,37.0,43.0,37.80164,48.46887,1123.0,2016-10-07,-6.0,-10.667230000000004
Indiana,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1123.0,lv,37.0,43.0,37.80164,48.46887,1123.0,2016-10-08,-6.0,-10.667230000000004
Indiana,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1123.0,lv,37.0,43.0,37.80164,48.46887,1123.0,2016-10-09,-6.0,-10.667230000000004
Indiana,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1123.0,lv,37.0,43.0,37.80164,48.46887,1123.0,2016-10-10,-6.0,-10.667230000000004
Iowa,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,917.0,lv,41.0,37.0,41.87115,42.80533,917.0,2016-10-07,4.0,-0.9341799999999978
Iowa,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,917.0,lv,41.0,37.0,41.87115,42.80533,917.0,2016-10-08,4.0,-0.9341799999999978
Iowa,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,917.0,lv,41.0,37.0,41.87115,42.80533,917.0,2016-10-09,4.0,-0.9341799999999978
Iowa,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,917.0,lv,41.0,37.0,41.87115,42.80533,917.0,2016-10-10,4.0,-0.9341799999999978
Louisiana,2016-10-15,2016-10-21,The Times-Picayune/Lucid,,614.0,lv,40.0,43.0,40.35312,47.82649,614.0,2016-10-15,-3.0,-7.473370000000003
Louisiana,2016-10-15,2016-10-21,The Times-Picayune/Lucid,,614.0,lv,40.0,43.0,40.35312,47.82649,614.0,2016-10-16,-3.0,-7.473370000000003
Louisiana,2016-10-15,2016-10-21,The Times-Picayune/Lucid,,614.0,lv,40.0,43.0,40.35312,47.82649,614.0,2016-10-17,-3.0,-7.473370000000003
Louisiana,2016-10-15,2016-10-21,The Times-Picayune/Lucid,,614.0,lv,40.0,43.0,40.35312,47.82649,614.0,2016-10-18,-3.0,-7.473370000000003
Louisiana,2016-10-15,2016-10-21,The Times-Picayune/Lucid,,614.0,lv,40.0,43.0,40.35312,47.82649,614.0,2016-10-19,-3.0,-7.473370000000003
Louisiana,2016-10-15,2016-10-21,The Times-Picayune/Lucid,,614.0,lv,40.0,43.0,40.35312,47.82649,614.0,2016-10-20,-3.0,-7.473370000000003
Louisiana,2016-10-15,2016-10-21,The Times-Picayune/Lucid,,614.0,lv,40.0,43.0,40.35312,47.82649,614.0,2016-10-21,-3.0,-7.473370000000003
Nevada,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,892.0,lv,45.0,38.0,45.434,40.97136,892.0,2016-10-28,7.0,4.46264
Nevada,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,892.0,lv,45.0,38.0,45.434,40.97136,892.0,2016-10-29,7.0,4.46264
Nevada,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,892.0,lv,45.0,38.0,45.434,40.97136,892.0,2016-10-30,7.0,4.46264
Nevada,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,892.0,lv,45.0,38.0,45.434,40.97136,892.0,2016-10-31,7.0,4.46264
Nevada,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,892.0,lv,45.0,38.0,45.434,40.97136,892.0,2016-11-01,7.0,4.46264
New Mexico,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,567.0,lv,39.0,31.0,39.44445,33.99644,567.0,2016-10-28,8.0,5.448010000000004
New Mexico,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,567.0,lv,39.0,31.0,39.44445,33.99644,567.0,2016-10-29,8.0,5.448010000000004
New Mexico,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,567.0,lv,39.0,31.0,39.44445,33.99644,567.0,2016-10-30,8.0,5.448010000000004
New Mexico,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,567.0,lv,39.0,31.0,39.44445,33.99644,567.0,2016-10-31,8.0,5.448010000000004
New Mexico,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,567.0,lv,39.0,31.0,39.44445,33.99644,567.0,2016-11-01,8.0,5.448010000000004
North Carolina,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,924.0,lv,42.0,41.0,42.36172,45.92974,924.0,2016-10-17,1.0,-3.568020000000004
North Carolina,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,924.0,lv,42.0,41.0,42.36172,45.92974,924.0,2016-10-18,1.0,-3.568020000000004
Ohio,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1304.0,lv,44.0,39.0,44.82884,44.60052,1304.0,2016-10-07,5.0,0.22831999999999653
Ohio,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1304.0,lv,44.0,39.0,44.82884,44.60052,1304.0,2016-10-08,5.0,0.22831999999999653
Ohio,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1304.0,lv,44.0,39.0,44.82884,44.60052,1304.0,2016-10-09,5.0,0.22831999999999653
Ohio,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1304.0,lv,44.0,39.0,44.82884,44.60052,1304.0,2016-10-10,5.0,0.22831999999999653
Pennsylvania,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1457.0,lv,47.0,38.0,47.80142,43.46781,1457.0,2016-10-07,9.0,4.33361
Pennsylvania,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1457.0,lv,47.0,38.0,47.80142,43.46781,1457.0,2016-10-08,9.0,4.33361
Pennsylvania,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1457.0,lv,47.0,38.0,47.80142,43.46781,1457.0,2016-10-09,9.0,4.33361
Pennsylvania,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1457.0,lv,47.0,38.0,47.80142,43.46781,1457.0,2016-10-10,9.0,4.33361
U.S.,2016-08-01,2016-08-01,The Times-Picayune/Lucid,,1363.0,lv,45.0,35.0,46.99195,42.04871,1363.0,2016-08-01,10.0,4.943240000000003
U.S.,2016-08-02,2016-08-02,The Times-Picayune/Lucid,,1321.0,lv,46.0,34.0,47.95951,41.09969,1321.0,2016-08-02,12.0,6.859819999999999
U.S.,2016-08-03,2016-08-03,The Times-Picayune/Lucid,,1359.0,lv,46.0,34.0,47.95388,41.13147,1359.0,2016-08-03,12.0,6.822409999999998
U.S.,2016-08-04,2016-08-04,The Times-Picayune/Lucid,,2947.0,lv,47.0,35.0,48.96668,42.14945,2947.0,2016-08-04,12.0,6.817229999999995
U.S.,2016-08-05,2016-08-05,The Times-Picayune/Lucid,,3441.0,lv,48.0,35.0,49.98517,42.16043,3441.0,2016-08-05,13.0,7.8247399999999985
U.S.,2016-08-06,2016-08-06,The Times-Picayune/Lucid,,3443.0,lv,48.0,34.0,49.99286,41.15829,3443.0,2016-08-06,14.0,8.83457
U.S.,2016-08-07,2016-08-07,The Times-Picayune/Lucid,,1891.0,lv,49.0,33.0,51.00259,40.15012,1891.0,2016-08-07,16.0,10.852469999999997
U.S.,2016-08-08,2016-08-08,The Times-Picayune/Lucid,,1417.0,lv,47.0,35.0,49.01693,42.13486,1417.0,2016-08-08,12.0,6.882069999999999
U.S.,2016-08-09,2016-08-09,The Times-Picayune/Lucid,,1416.0,lv,44.0,37.0,46.03296,44.12477,1416.0,2016-08-09,7.0,1.9081900000000047
U.S.,2016-08-10,2016-08-10,The Times-Picayune/Lucid,,1395.0,lv,43.0,37.0,45.05539,44.10994,1395.0,2016-08-10,6.0,0.945450000000001
U.S.,2016-08-11,2016-08-11,The Times-Picayune/Lucid,,1386.0,lv,44.0,36.0,46.0771,43.09421,1386.0,2016-08-11,8.0,2.9828900000000047
U.S.,2016-08-12,2016-08-12,The Times-Picayune/Lucid,,1390.0,lv,46.0,33.0,48.09139,40.07876,1390.0,2016-08-12,13.0,8.012629999999994
U.S.,2016-08-13,2016-08-13,The Times-Picayune/Lucid,,1702.0,lv,45.0,36.0,47.11826,43.04881,1702.0,2016-08-13,9.0,4.069449999999996
U.S.,2016-08-14,2016-08-14,The Times-Picayune/Lucid,,1695.0,lv,45.0,35.0,47.18385,41.98909,1695.0,2016-08-14,10.0,5.194760000000002
U.S.,2016-08-15,2016-08-15,The Times-Picayune/Lucid,,1690.0,lv,43.0,37.0,45.2696,43.90209,1690.0,2016-08-15,6.0,1.3675099999999958
U.S.,2016-08-16,2016-08-16,The Times-Picayune/Lucid,,1359.0,lv,44.0,36.0,46.37175,42.79751,1359.0,2016-08-16,8.0,3.574239999999996
U.S.,2016-08-17,2016-08-17,The Times-Picayune/Lucid,,1357.0,lv,44.0,35.0,46.47005,41.6848,1357.0,2016-08-17,9.0,4.785249999999998
U.S.,2016-08-18,2016-08-18,The Times-Picayune/Lucid,,1362.0,lv,42.0,36.0,44.55807,42.57498,1362.0,2016-08-18,6.0,1.9830900000000042
U.S.,2016-08-19,2016-08-19,The Times-Picayune/Lucid,,1836.0,lv,44.0,35.0,46.64199,41.47187,1836.0,2016-08-19,9.0,5.170119999999997
U.S.,2016-08-20,2016-08-20,The Times-Picayune/Lucid,,1842.0,lv,42.0,36.0,44.71769,42.37763,1842.0,2016-08-20,6.0,2.340059999999994
U.S.,2016-08-21,2016-08-21,The Times-Picayune/Lucid,,2178.0,lv,43.0,36.0,45.76078,42.3049,2178.0,2016-08-21,7.0,3.4558799999999934
U.S.,2016-08-22,2016-08-22,The Times-Picayune/Lucid,,1703.0,lv,41.0,37.0,43.78916,43.26076,1703.0,2016-08-22,4.0,0.5284000000000049
U.S.,2016-08-23,2016-08-23,The Times-Picayune/Lucid,,2903.0,lv,41.0,37.0,43.79767,43.22971,2903.0,2016-08-23,4.0,0.5679599999999994
U.S.,2016-08-24,2016-08-24,The Times-Picayune/Lucid,,2565.0,lv,42.0,36.0,44.80185,42.19352,2565.0,2016-08-24,6.0,2.6083300000000023
U.S.,2016-08-25,2016-08-25,The Times-Picayune/Lucid,,3231.0,lv,42.0,37.0,44.80912,43.16023,3231.0,2016-08-25,5.0,1.6488900000000015
U.S.,2016-08-26,2016-08-26,The Times-Picayune/Lucid,,2024.0,lv,43.0,37.0,45.81709,43.13218,2024.0,2016-08-26,6.0,2.684910000000002
U.S.,2016-08-27,2016-08-27,The Times-Picayune/Lucid,,2009.0,lv,42.0,37.0,44.82471,43.11216,2009.0,2016-08-27,5.0,1.7125500000000002
U.S.,2016-08-28,2016-08-28,The Times-Picayune/Lucid,,1429.0,lv,41.0,36.0,43.83767,42.08171,1429.0,2016-08-28,5.0,1.7559600000000017
U.S.,2016-08-29,2016-08-29,The Times-Picayune/Lucid,,1267.0,lv,42.0,35.0,44.84468,41.04892,1267.0,2016-08-29,7.0,3.7957599999999942
U.S.,2016-08-30,2016-09-01,The Times-Picayune/Lucid,,1097.0,lv,43.0,34.0,45.84131,40.01566,1097.0,2016-08-30,9.0,5.825650000000003
U.S.,2016-08-30,2016-09-01,The Times-Picayune/Lucid,,1097.0,lv,43.0,34.0,45.84131,40.01566,1097.0,2016-08-31,9.0,5.825650000000003
U.S.,2016-08-30,2016-09-01,The Times-Picayune/Lucid,,1097.0,lv,43.0,34.0,45.84131,40.01566,1097.0,2016-09-01,9.0,5.825650000000003
U.S.,2016-09-04,2016-09-04,The Times-Picayune/Lucid,,1094.0,lv,43.0,34.0,45.7936,39.8291,1094.0,2016-09-04,9.0,5.964500000000001
U.S.,2016-09-05,2016-09-05,The Times-Picayune/Lucid,,1327.0,lv,42.0,35.0,44.77767,40.78865,1327.0,2016-09-05,7.0,3.9890200000000036
U.S.,2016-09-06,2016-09-06,The Times-Picayune/Lucid,,1780.0,lv,42.0,36.0,44.76111,41.75138,1780.0,2016-09-06,6.0,3.0097300000000047
U.S.,2016-09-07,2016-09-07,The Times-Picayune/Lucid,,2043.0,lv,43.0,38.0,45.74604,43.70681,2043.0,2016-09-07,5.0,2.0392300000000034
U.S.,2016-09-08,2016-09-08,The Times-Picayune/Lucid,,2317.0,lv,43.0,37.0,45.73183,42.65738,2317.0,2016-09-08,6.0,3.074449999999999
U.S.,2016-09-09,2016-09-09,The Times-Picayune/Lucid,,2121.0,lv,43.0,37.0,45.71721,42.60893,2121.0,2016-09-09,6.0,3.1082800000000006
U.S.,2016-09-10,2016-09-10,The Times-Picayune/Lucid,,1797.0,lv,44.0,36.0,46.69969,41.56672,1797.0,2016-09-10,8.0,5.13297
U.S.,2016-09-11,2016-09-11,The Times-Picayune/Lucid,,1612.0,lv,44.0,36.0,46.681,41.53274,1612.0,2016-09-11,8.0,5.1482600000000005
U.S.,2016-09-12,2016-09-12,The Times-Picayune/Lucid,,1627.0,lv,44.0,36.0,46.65655,41.50687,1627.0,2016-09-12,8.0,5.149680000000004
U.S.,2016-09-13,2016-09-13,The Times-Picayune/Lucid,,1704.0,lv,43.0,36.0,45.63591,41.46239,1704.0,2016-09-13,7.0,4.1735200000000034
U.S.,2016-09-14,2016-09-14,The Times-Picayune/Lucid,,1557.0,lv,42.0,36.0,44.6183,41.41933,1557.0,2016-09-14,6.0,3.1989699999999957
U.S.,2016-09-15,2016-09-15,The Times-Picayune/Lucid,,1468.0,lv,42.0,38.0,44.59064,43.39063,1468.0,2016-09-15,4.0,1.200009999999999
U.S.,2016-09-16,2016-09-16,The Times-Picayune/Lucid,,1378.0,lv,42.0,39.0,44.56603,44.36451,1378.0,2016-09-16,3.0,0.20151999999999504
U.S.,2016-09-17,2016-09-17,The Times-Picayune/Lucid,,1376.0,lv,42.0,40.0,44.54617,45.334,1376.0,2016-09-17,2.0,-0.7878300000000067
U.S.,2016-09-18,2016-09-18,The Times-Picayune/Lucid,,1353.0,lv,42.0,41.0,44.52966,46.29699,1353.0,2016-09-18,1.0,-1.7673300000000012
U.S.,2016-09-19,2016-09-19,The Times-Picayune/Lucid,,1292.0,lv,41.0,40.0,43.50698,45.26969,1292.0,2016-09-19,1.0,-1.7627099999999984
U.S.,2016-09-20,2016-09-20,The Times-Picayune/Lucid,,1182.0,lv,42.0,38.0,44.4741,43.25367,1182.0,2016-09-20,4.0,1.2204300000000003
U.S.,2016-09-21,2016-09-21,The Times-Picayune/Lucid,,1161.0,lv,42.0,38.0,44.42528,43.24786,1161.0,2016-09-21,4.0,1.177419999999998
U.S.,2016-09-22,2016-09-22,The Times-Picayune/Lucid,,1251.0,lv,42.0,39.0,44.35987,44.25793,1251.0,2016-09-22,3.0,0.10193999999999903
U.S.,2016-09-23,2016-09-23,The Times-Picayune/Lucid,,1407.0,lv,42.0,39.0,44.27631,44.28222,1407.0,2016-09-23,3.0,-0.005910000000000082
U.S.,2016-09-24,2016-09-24,The Times-Picayune/Lucid,,1489.0,lv,43.0,39.0,45.18564,44.30573,1489.0,2016-09-24,4.0,0.8799100000000024
U.S.,2016-09-25,2016-09-25,The Times-Picayune/Lucid,,1449.0,lv,43.0,38.0,45.0823,43.34296,1449.0,2016-09-25,5.0,1.7393399999999986
U.S.,2016-09-26,2016-09-26,The Times-Picayune/Lucid,,1303.0,lv,42.0,37.0,43.98454,42.37712,1303.0,2016-09-26,5.0,1.6074200000000047
U.S.,2016-09-27,2016-09-27,The Times-Picayune/Lucid,,1251.0,lv,45.0,35.0,46.89717,40.40422,1251.0,2016-09-27,10.0,6.49295
U.S.,2016-09-28,2016-09-28,The Times-Picayune/Lucid,,1191.0,lv,46.0,36.0,47.79775,41.4386,1191.0,2016-09-28,10.0,6.35915
U.S.,2016-09-29,2016-09-29,The Times-Picayune/Lucid,,1428.0,lv,45.0,37.0,46.69321,42.46949,1428.0,2016-09-29,8.0,4.22372
U.S.,2016-09-30,2016-09-30,The Times-Picayune/Lucid,,1461.0,lv,44.0,39.0,45.5839,44.50018,1461.0,2016-09-30,5.0,1.0837199999999996
U.S.,2016-10-01,2016-10-01,The Times-Picayune/Lucid,,1501.0,lv,45.0,38.0,46.46983,43.53051,1501.0,2016-10-01,7.0,2.939320000000002
U.S.,2016-10-02,2016-10-02,The Times-Picayune/Lucid,,1355.0,lv,45.0,37.0,46.3578,42.55165,1355.0,2016-10-02,8.0,3.8061499999999953
U.S.,2016-10-03,2016-10-03,The Times-Picayune/Lucid,,1322.0,lv,47.0,35.0,48.25496,40.56834,1322.0,2016-10-03,12.0,7.686619999999998
U.S.,2016-10-04,2016-10-04,The Times-Picayune/Lucid,,2262.0,lv,45.0,35.0,46.15403,40.58276,2262.0,2016-10-04,10.0,5.571269999999998
U.S.,2016-10-05,2016-10-05,The Times-Picayune/Lucid,,2344.0,lv,46.0,36.0,47.06701,41.59554,2344.0,2016-10-05,10.0,5.471470000000004
U.S.,2016-10-06,2016-10-06,The Times-Picayune/Lucid,,2433.0,lv,45.0,36.0,45.98005,41.60234,2433.0,2016-10-06,9.0,4.37771
U.S.,2016-10-07,2016-10-07,The Times-Picayune/Lucid,,1615.0,lv,45.0,37.0,45.90016,42.60654,1615.0,2016-10-07,8.0,3.293619999999997
U.S.,2016-10-08,2016-10-08,The Times-Picayune/Lucid,,1625.0,lv,44.0,37.0,44.83006,42.6064,1625.0,2016-10-08,7.0,2.2236600000000024
U.S.,2016-10-09,2016-10-09,The Times-Picayune/Lucid,,1636.0,lv,43.0,37.0,43.75415,42.60735,1636.0,2016-10-09,6.0,1.146800000000006
U.S.,2016-10-10,2016-10-10,The Times-Picayune/Lucid,,1632.0,lv,44.0,36.0,44.66921,41.61018,1632.0,2016-10-10,8.0,3.05903
U.S.,2016-10-11,2016-10-11,The Times-Picayune/Lucid,,1642.0,lv,45.0,36.0,45.606,41.60224,1642.0,2016-10-11,9.0,4.00376
U.S.,2016-10-12,2016-10-12,The Times-Picayune/Lucid,,1642.0,lv,45.0,37.0,45.55836,42.5662,1642.0,2016-10-12,8.0,2.9921599999999984
U.S.,2016-10-13,2016-10-13,The Times-Picayune/Lucid,,1647.0,lv,45.0,37.0,45.5158,42.50616,1647.0,2016-10-13,8.0,3.0096399999999974
U.S.,2016-10-14,2016-10-14,The Times-Picayune/Lucid,,1640.0,lv,43.0,38.0,43.48021,43.43917,1640.0,2016-10-14,5.0,0.04104000000000241
U.S.,2016-10-15,2016-10-15,The Times-Picayune/Lucid,,1641.0,lv,45.0,36.0,45.43769,41.37117,1641.0,2016-10-15,9.0,4.066520000000004
U.S.,2016-10-16,2016-10-16,The Times-Picayune/Lucid,,1639.0,lv,46.0,36.0,46.41181,41.26712,1639.0,2016-10-16,10.0,5.144690000000004
U.S.,2016-10-17,2016-10-17,The Times-Picayune/Lucid,,1822.0,lv,47.0,35.0,47.37939,40.14175,1822.0,2016-10-17,12.0,7.237639999999999
U.S.,2016-10-18,2016-10-18,The Times-Picayune/Lucid,,2127.0,lv,45.0,37.0,45.35033,42.01366,2127.0,2016-10-18,8.0,3.336669999999998
U.S.,2016-10-19,2016-10-19,The Times-Picayune/Lucid,,2438.0,lv,43.0,37.0,43.33401,41.87731,2438.0,2016-10-19,6.0,1.4566999999999979
U.S.,2016-10-20,2016-10-20,The Times-Picayune/Lucid,,2593.0,lv,43.0,37.0,43.32373,41.73032,2593.0,2016-10-20,6.0,1.5934099999999987
U.S.,2016-10-21,2016-10-21,The Times-Picayune/Lucid,,2615.0,lv,43.0,38.0,43.32005,42.58764,2615.0,2016-10-21,5.0,0.7324100000000016
U.S.,2016-10-22,2016-10-22,The Times-Picayune/Lucid,,2609.0,lv,44.0,38.0,44.32004,42.43754,2609.0,2016-10-22,6.0,1.8825000000000003
U.S.,2016-10-23,2016-10-23,The Times-Picayune/Lucid,,2600.0,lv,43.0,39.0,43.33837,43.25921,2600.0,2016-10-23,4.0,0.07915999999999457
U.S.,2016-10-24,2016-10-24,The Times-Picayune/Lucid,,2602.0,lv,43.0,39.0,43.37489,43.06299,2602.0,2016-10-24,4.0,0.3119000000000014
U.S.,2016-10-25,2016-10-25,The Times-Picayune/Lucid,,2627.0,lv,43.0,40.0,43.4069,43.83364,2627.0,2016-10-25,3.0,-0.42674000000000234
U.S.,2016-10-26,2016-10-26,The Times-Picayune/Lucid,,2617.0,lv,43.0,40.0,43.41575,43.60957,2617.0,2016-10-26,3.0,-0.19381999999999522
U.S.,2016-10-27,2016-10-27,The Times-Picayune/Lucid,,2617.0,lv,42.0,41.0,42.41886,44.39802,2617.0,2016-10-27,1.0,-1.9791600000000003
U.S.,2016-10-28,2016-10-28,The Times-Picayune/Lucid,,2599.0,lv,42.0,41.0,42.42793,44.19212,2599.0,2016-10-28,1.0,-1.7641899999999993
U.S.,2016-10-29,2016-10-29,The Times-Picayune/Lucid,,2600.0,lv,42.0,40.0,42.4334,42.96991,2600.0,2016-10-29,2.0,-0.5365099999999998
U.S.,2016-10-30,2016-10-30,The Times-Picayune/Lucid,,2617.0,lv,43.0,40.0,43.43158,42.77084,2617.0,2016-10-30,3.0,0.660739999999997
U.S.,2016-10-31,2016-10-31,The Times-Picayune/Lucid,,2620.0,lv,44.0,39.0,44.42627,41.62366,2620.0,2016-10-31,5.0,2.8026100000000014
U.S.,2016-11-01,2016-11-01,The Times-Picayune/Lucid,,2627.0,lv,44.0,39.0,44.41354,41.49658,2627.0,2016-11-01,5.0,2.916959999999996
U.S.,2016-11-02,2016-11-02,The Times-Picayune/Lucid,,2561.0,lv,45.0,39.0,45.37288,41.39494,2561.0,2016-11-02,6.0,3.977940000000004
U.S.,2016-11-03,2016-11-03,The Times-Picayune/Lucid,,2526.0,lv,45.0,40.0,45.31041,42.34422,2526.0,2016-11-03,5.0,2.9661899999999974
U.S.,2016-11-04,2016-11-04,The Times-Picayune/Lucid,,2584.0,lv,45.0,40.0,45.2283,42.30433,2584.0,2016-11-04,5.0,2.923969999999997
U.S.,2016-11-05,2016-11-07,The Times-Picayune/Lucid,,2521.0,lv,45.0,40.0,45.13966,42.26495,2521.0,2016-11-05,5.0,2.8747100000000003
U.S.,2016-11-05,2016-11-07,The Times-Picayune/Lucid,,2521.0,lv,45.0,40.0,45.13966,42.26495,2521.0,2016-11-06,5.0,2.8747100000000003
U.S.,2016-11-05,2016-11-07,The Times-Picayune/Lucid,,2521.0,lv,45.0,40.0,45.13966,42.26495,2521.0,2016-11-07,5.0,2.8747100000000003
Virginia,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,802.0,lv,43.0,38.0,43.3713,43.04462,802.0,2016-10-17,5.0,0.3266799999999961
Virginia,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,802.0,lv,43.0,38.0,43.3713,43.04462,802.0,2016-10-18,5.0,0.3266799999999961
Georgia,2016-10-17,2016-10-20,Time/Abt SRBI,A-,839.0,lv,42.0,44.0,42.37531,46.98845,839.0,2016-10-17,-2.0,-4.613140000000001
Georgia,2016-10-17,2016-10-20,Time/Abt SRBI,A-,839.0,lv,42.0,44.0,42.37531,46.98845,839.0,2016-10-18,-2.0,-4.613140000000001
Georgia,2016-10-17,2016-10-20,Time/Abt SRBI,A-,839.0,lv,42.0,44.0,42.37531,46.98845,839.0,2016-10-19,-2.0,-4.613140000000001
Georgia,2016-10-17,2016-10-20,Time/Abt SRBI,A-,839.0,lv,42.0,44.0,42.37531,46.98845,839.0,2016-10-20,-2.0,-4.613140000000001
Georgia,2016-05-09,2016-05-12,Time/Abt SRBI,A-,822.0,rv,41.0,45.0,41.92482,48.80692,822.0,2016-05-09,-4.0,-6.882100000000001
Georgia,2016-05-09,2016-05-12,Time/Abt SRBI,A-,822.0,rv,41.0,45.0,41.92482,48.80692,822.0,2016-05-10,-4.0,-6.882100000000001
Georgia,2016-05-09,2016-05-12,Time/Abt SRBI,A-,822.0,rv,41.0,45.0,41.92482,48.80692,822.0,2016-05-11,-4.0,-6.882100000000001
Georgia,2016-05-09,2016-05-12,Time/Abt SRBI,A-,822.0,rv,41.0,45.0,41.92482,48.80692,822.0,2016-05-12,-4.0,-6.882100000000001
Georgia,2016-08-01,2016-08-04,Time/Abt SRBI,A-,847.0,rv,41.0,38.0,44.06168,44.96177,847.0,2016-08-01,3.0,-0.9000899999999987
Georgia,2016-08-01,2016-08-04,Time/Abt SRBI,A-,847.0,rv,41.0,38.0,44.06168,44.96177,847.0,2016-08-02,3.0,-0.9000899999999987
Georgia,2016-08-01,2016-08-04,Time/Abt SRBI,A-,847.0,rv,41.0,38.0,44.06168,44.96177,847.0,2016-08-03,3.0,-0.9000899999999987
Georgia,2016-08-01,2016-08-04,Time/Abt SRBI,A-,847.0,rv,41.0,38.0,44.06168,44.96177,847.0,2016-08-04,3.0,-0.9000899999999987
Colorado,2016-10-31,2016-11-03,Trafalgar Group,C,1150.0,lv,44.77,44.33,44.68932,41.67779,1150.0,2016-10-31,0.44000000000000483,3.0115300000000005
Colorado,2016-10-31,2016-11-03,Trafalgar Group,C,1150.0,lv,44.77,44.33,44.68932,41.67779,1150.0,2016-11-01,0.44000000000000483,3.0115300000000005
Colorado,2016-10-31,2016-11-03,Trafalgar Group,C,1150.0,lv,44.77,44.33,44.68932,41.67779,1150.0,2016-11-02,0.44000000000000483,3.0115300000000005
Colorado,2016-10-31,2016-11-03,Trafalgar Group,C,1150.0,lv,44.77,44.33,44.68932,41.67779,1150.0,2016-11-03,0.44000000000000483,3.0115300000000005
Florida,2016-10-27,2016-10-31,Trafalgar Group,C,1150.0,lv,44.82,48.68,44.73469,46.70103,1150.0,2016-10-27,-3.8599999999999994,-1.9663400000000024
Florida,2016-10-27,2016-10-31,Trafalgar Group,C,1150.0,lv,44.82,48.68,44.73469,46.70103,1150.0,2016-10-28,-3.8599999999999994,-1.9663400000000024
Florida,2016-10-27,2016-10-31,Trafalgar Group,C,1150.0,lv,44.82,48.68,44.73469,46.70103,1150.0,2016-10-29,-3.8599999999999994,-1.9663400000000024
Florida,2016-10-27,2016-10-31,Trafalgar Group,C,1150.0,lv,44.82,48.68,44.73469,46.70103,1150.0,2016-10-30,-3.8599999999999994,-1.9663400000000024
Florida,2016-10-27,2016-10-31,Trafalgar Group,C,1150.0,lv,44.82,48.68,44.73469,46.70103,1150.0,2016-10-31,-3.8599999999999994,-1.9663400000000024
Florida,2016-11-06,2016-11-06,Trafalgar Group,C,1100.0,lv,46.13,49.72,45.75904,46.8223,1100.0,2016-11-06,-3.5899999999999963,-1.0632599999999996
Georgia,2016-11-06,2016-11-06,Trafalgar Group,C,1250.0,lv,45.11,51.58,44.73904,48.6823,1250.0,2016-11-06,-6.469999999999999,-3.943259999999995
Michigan,2016-11-06,2016-11-06,Trafalgar Group,C,1200.0,lv,46.82,48.52,46.44904,45.6223,1200.0,2016-11-06,-1.7000000000000028,0.8267399999999938
Nevada,2016-11-01,2016-11-04,Trafalgar Group,C,1100.0,lv,45.01,49.61,44.87275,46.84256,1100.0,2016-11-01,-4.600000000000001,-1.9698099999999954
Nevada,2016-11-01,2016-11-04,Trafalgar Group,C,1100.0,lv,45.01,49.61,44.87275,46.84256,1100.0,2016-11-02,-4.600000000000001,-1.9698099999999954
Nevada,2016-11-01,2016-11-04,Trafalgar Group,C,1100.0,lv,45.01,49.61,44.87275,46.84256,1100.0,2016-11-03,-4.600000000000001,-1.9698099999999954
Nevada,2016-11-01,2016-11-04,Trafalgar Group,C,1100.0,lv,45.01,49.61,44.87275,46.84256,1100.0,2016-11-04,-4.600000000000001,-1.9698099999999954
