"","Airfield","Flight_ID","Sch_Departure","Act_Departure","Time_of_Day","Period_of_Week","Day_of_Week","Month","Season","Year","tot_pass","N","min","mean","median","max","mean_WTL","mean_City_Flag","mode_BFO_Dest_City","sum_city_mode","N_of_Dest_City","mode_BFO_Dest_Country_Code","sum_country_mode","N_of_Dest_Country","Delay_in_Seconds"
"3007","AUC",21101,1860087360,1860092520,"4 - EVENING","2 - WEEKEND","7 - SUN","12 - DEC","4 - AUTUMN","2028",91,85,2,4.4,4,9,0,0,"SCO032",91,1,"SCO",91,1,5160
"3008","AUC",21102,1860088860,1860099660,"4 - EVENING","2 - WEEKEND","7 - SUN","12 - DEC","4 - AUTUMN","2028",1,1,4,4,4,4,0,0,"BORQUE",1,1,"BOR",1,1,10800
"3009","AUC",21103,1860089160,1860089160,"4 - EVENING","2 - WEEKEND","7 - SUN","12 - DEC","4 - AUTUMN","2028",29,27,2,4.44444444444444,4,9,0,0,"BORQUE",29,1,"BOR",29,1,0
"3010","AUC",21104,1860090120,1860094860,"4 - EVENING","2 - WEEKEND","7 - SUN","12 - DEC","4 - AUTUMN","2028",13,13,1,4.69230769230769,3,19,0,0,"VES033",13,1,"VES",13,1,4740
"3011","AUC",21105,1860090960,1860096360,"4 - EVENING","2 - WEEKEND","7 - SUN","12 - DEC","4 - AUTUMN","2028",10,10,1,2.5,2.5,4,0,0,"BORCWL",10,1,"BOR",10,1,5400
"3012","AUC",21106,1860091560,1860096420,"4 - EVENING","2 - WEEKEND","7 - SUN","12 - DEC","4 - AUTUMN","2028",4,4,2,4,4,6,0,0,"VES064",4,1,"VES",4,1,4860
"3013","AUC",21107,1860093960,1860093960,"4 - EVENING","2 - WEEKEND","7 - SUN","12 - DEC","4 - AUTUMN","2028",8,8,2,3.25,3.5,5,0,0,"BORQUE",8,1,"BOR",8,1,0
"3014","AUC",21108,1860096240,1860097440,"4 - EVENING","2 - WEEKEND","7 - SUN","12 - DEC","4 - AUTUMN","2028",16,16,1,1.875,2,3,0,0,"BORQUE",16,1,"BOR",16,1,1200
"3015","AUC",21109,1860134760,1860134760,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",24,20,1,4.85,4,8,0,0,"BORQUE",24,1,"BOR",24,1,0
"3016","AUC",21110,1860134940,1860134940,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",39,35,2,4.11428571428571,4,8,0,0,"VES033",39,1,"VES",39,1,0
"3017","AUC",21111,1860136560,1860137940,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",10,9,1,5.33333333333333,6,10,0,0,"BORCWL",10,1,"BOR",10,1,1380
"3018","AUC",21112,1860136680,1860146700,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",7,4,1,4.5,5,7,0,0,"BORQUE",7,1,"BOR",7,1,10020
"3019","AUC",21113,1860137160,1860137160,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",33,29,1,7.68965517241379,5,20,0,0,"BORQUE",33,1,"BOR",33,1,0
"3020","AUC",21114,1860138360,1860138360,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",26,25,2,12.12,11,24,0,0,"VES064",26,1,"VES",26,1,0
"3021","AUC",21115,1860138360,1860140220,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",21,14,2,11.4285714285714,9.5,26,0,0,"BORQUE",21,1,"BOR",21,1,1860
"3022","AUC",21116,1860139560,1860139560,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",32,17,2,10.6470588235294,7,25,0,0,"BORCWL",32,1,"BOR",32,1,0
"3023","AUC",21117,1860142560,1860143280,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",10,4,1,4,2,11,0,0,"NEN003",10,1,"NEN",10,1,720
"3024","AUC",21118,1860146220,1860146220,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",30,13,1,3.69230769230769,3,7,0,0,"BORQUE",30,1,"BOR",30,1,0
"3025","AUC",21119,1860147360,1860147360,"2 - MORNING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",14,9,3,4.33333333333333,4,9,0,0,"BORCWL",14,1,"BOR",14,1,0
"3026","AUC",21120,1860148800,1860148800,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",45,37,2,3.48648648648649,3,9,0,0,"BORQUE",45,1,"BOR",45,1,0
"3027","AUC",21121,1860152940,1860152940,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",43,40,1,3.25,3,6,0,0,"VES033",43,1,"VES",43,1,0
"3028","AUC",21122,1860154860,1860154860,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",15,11,2,3.72727272727273,3,8,0,0,"VES064",15,1,"VES",15,1,0
"3029","AUC",21123,1860158280,1860158280,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",21,20,1,6.05,5.5,12,0,0,"BORQUE",21,1,"BOR",21,1,0
"3030","AUC",21124,1860158760,1860158760,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",36,30,1,6.83333333333333,7,12,0,0,"BORQUE",36,1,"BOR",36,1,0
"3031","AUC",21125,1860159060,1860159060,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",19,16,1,6.25,6.5,10,0,0,"BORCWL",19,1,"BOR",19,1,0
"3032","AUC",21126,1860161760,1860161760,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",23,21,1,5,3,13,0,0,"BORQUE",23,1,"BOR",23,1,0
"3033","AUC",21127,1860162660,1860163200,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",29,29,1,3.79310344827586,3,13,0,0,"BORCWL",29,1,"BOR",29,1,540
"3034","AUC",21128,1860165000,1860166200,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",43,43,1,3.23255813953488,3,9,0,0,"BORQUE",43,1,"BOR",43,1,1200
"3035","AUC",21129,1860167280,1860167280,"3 - AFTERNOON","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",25,24,1,2.25,2,4,0,0,"VES033",25,1,"VES",25,1,0
"3036","AUC",21130,1860173280,1860173280,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",26,26,1,2.73076923076923,3,4,0,0,"BORQUE",26,1,"BOR",26,1,0
"3037","AUC",21131,1860173460,1860175500,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",15,15,1,2.53333333333333,3,4,0,0,"NEN003",15,1,"NEN",15,1,2040
"3038","AUC",21132,1860175260,1860178260,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",6,5,1,2.2,2,3,0,0,"BORQUE",6,1,"BOR",6,1,3000
"3039","AUC",21133,1860175560,1860177000,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",20,17,1,2.58823529411765,2,5,0,0,"BORQUE",20,1,"BOR",20,1,1440
"3040","AUC",21134,1860176520,1860176520,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",23,18,1,2.38888888888889,2,4,0,0,"VES033",23,1,"VES",23,1,0
"3041","AUC",21135,1860177360,1860181200,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",25,20,1,3.1,3,6,0,0,"BORCWL",25,1,"BOR",25,1,3840
"3042","AUC",21136,1860177960,1860177960,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",15,14,1,3.28571428571429,3,7,0,0,"VES064",15,1,"VES",15,1,0
"3043","AUC",21137,1860180360,1860180360,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",9,8,2,3.25,3,5,0,0,"BORQUE",9,1,"BOR",9,1,0
"3044","AUC",21138,1860182640,1860182640,"4 - EVENING","1 - WEEKDAY","1 - MON","12 - DEC","4 - AUTUMN","2028",41,40,1,2.925,3,6,0,0,"BORQUE",40,2,"BOR",40,2,0
"3045","AUC",21139,1860221160,1860221160,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",11,10,1,8,8.5,14,0,0,"BORQUE",11,1,"BOR",11,1,0
"3046","AUC",21140,1860221340,1860221340,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",27,26,1,8.76923076923077,10,15,0,0,"VES033",27,1,"VES",27,1,0
"3047","AUC",21141,1860222960,1860224220,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",3,3,1,2,2,3,0,0,"BORCWL",3,1,"BOR",3,1,1260
"3048","AUC",21142,1860223560,1860223560,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",33,30,1,2.8,3,6,0,0,"BORQUE",33,1,"BOR",33,1,0
"3049","AUC",21143,1860224760,1860224760,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",1,0,NA,NA,NA,NA,0,0,"VES064",1,1,"VES",1,1,0
"3050","AUC",21144,1860224760,1860226740,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",18,13,1,6.84615384615385,9,11,0,0,"BORQUE",18,1,"BOR",18,1,1980
"3051","AUC",21145,1860225960,1860225960,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",40,35,1,6.68571428571429,7,12,0,0,"BORCWL",40,1,"BOR",40,1,0
"3052","AUC",21146,1860228960,1860229500,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",12,8,2,4.375,2.5,11,0,0,"NEN003",12,1,"NEN",12,1,540
"3053","AUC",21147,1860232020,1860232020,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",39,39,1,7.51282051282051,6,17,0,0,"BORQUE",39,1,"BOR",39,1,0
"3054","AUC",21148,1860233760,1860233760,"2 - MORNING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",25,24,1,7.75,4.5,18,0,0,"BORCWL",25,1,"BOR",25,1,0
"3055","AUC",21149,1860235200,1860235200,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",43,39,1,5,3,16,0,0,"BORQUE",43,1,"BOR",43,1,0
"3056","AUC",21150,1860239340,1860239340,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",49,49,1,3.06122448979592,3,7,0,0,"VES033",49,1,"VES",49,1,0
"3057","AUC",21151,1860241260,1860241260,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",22,20,1,3.4,3,9,0,0,"VES064",22,1,"VES",22,1,0
"3058","AUC",21152,1860244680,1860244680,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",17,16,1,5.625,5,15,0,0,"BORQUE",17,1,"BOR",17,1,0
"3059","AUC",21153,1860245160,1860245160,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",31,29,1,6.82758620689655,5,13,0,0,"BORQUE",31,1,"BOR",31,1,0
"3060","AUC",21154,1860245460,1860245460,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",30,30,1,6,4,17,0,0,"BORCWL",30,1,"BOR",30,1,0
"3061","AUC",21155,1860248160,1860248160,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",33,33,1,6.42424242424242,5,16,0,0,"BORQUE",33,1,"BOR",33,1,0
"3062","AUC",21156,1860249060,1860249360,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",39,37,1,3.54054054054054,3,6,0,0,"BORCWL",39,1,"BOR",39,1,300
"3063","AUC",21157,1860251400,1860251400,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",40,38,1,3.42105263157895,3,10,0,0,"BORQUE",39,2,"BOR",40,1,0
"3064","AUC",21158,1860253680,1860253680,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",27,27,1,2.66666666666667,2,6,0,0,"VES033",27,1,"VES",27,1,0
"3065","AUC",21159,1860259680,1860259680,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",33,33,1,3.48484848484848,3,11,0,0,"BORQUE",33,1,"BOR",33,1,0
"3066","AUC",21160,1860259860,1860260160,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",13,13,2,5.15384615384615,3,14,0,0,"NEN003",13,1,"NEN",13,1,300
"3067","AUC",21161,1860261660,1860261660,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",13,13,2,4.38461538461539,4,8,0,0,"BORQUE",13,1,"BOR",13,1,0
"3068","AUC",21162,1860261960,1860262920,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",21,21,2,5.95238095238095,5,12,0,0,"BORQUE",21,1,"BOR",21,1,960
"3069","AUC",21163,1860262920,1860262920,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",34,33,1,4.72727272727273,4,12,0,0,"VES033",34,1,"VES",34,1,0
"3070","AUC",21164,1860263760,1860265980,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",27,25,1,3.44,3,10,0,0,"BORCWL",27,1,"BOR",27,1,2220
"3071","AUC",21165,1860264360,1860264360,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",31,30,1,4.16666666666667,3,14,0,0,"VES064",31,1,"VES",31,1,0
"3072","AUC",21166,1860266760,1860266760,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",13,13,1,3.15384615384615,3,9,0,0,"BORQUE",13,1,"BOR",13,1,0
"3073","AUC",21167,1860269040,1860269040,"4 - EVENING","1 - WEEKDAY","2 - TUE","12 - DEC","4 - AUTUMN","2028",39,29,1,3.20689655172414,3,10,0,0,"BORQUE",39,1,"BOR",39,1,0
"3074","AUC",21168,1860307560,1860307560,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",21,19,3,8.42105263157895,7,14,0,0,"BORQUE",21,1,"BOR",21,1,0
"3075","AUC",21169,1860307740,1860307740,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",36,35,3,7.77142857142857,9,14,0,0,"VES033",36,1,"VES",36,1,0
"3076","AUC",21170,1860309360,1860310800,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",31,12,2,5.91666666666667,5.5,16,0,0,"BORCWL",31,1,"BOR",31,1,1440
"3077","AUC",21171,1860309480,1860309480,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",32,24,3,6.625,5.5,14,0,0,"BORQUE",32,1,"BOR",32,1,0
"3078","AUC",21172,1860309960,1860309960,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",36,24,2,6.91666666666667,5.5,18,0,0,"BORQUE",36,1,"BOR",36,1,0
"3079","AUC",21173,1860311160,1860311160,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",20,9,4,5.33333333333333,6,7,0,0,"VES064",20,1,"VES",20,1,0
"3080","AUC",21174,1860311160,1860313380,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",12,9,4,8.77777777777778,6,18,0,0,"BORQUE",12,1,"BOR",12,1,2220
"3081","AUC",21175,1860312360,1860312360,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",36,29,2,8.20689655172414,7,16,0,0,"BORCWL",36,1,"BOR",36,1,0
"3082","AUC",21176,1860315360,1860317280,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",13,13,3,4.61538461538461,4,13,0,0,"NEN003",13,1,"NEN",13,1,1920
"3083","AUC",21177,1860318360,1860319560,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",95,91,1,7.35164835164835,5,26,0,0,"BORSAF",95,1,"BOR",95,1,1200
"3084","AUC",21178,1860319020,1860319020,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",38,35,2,5.57142857142857,5,17,0,0,"BORQUE",38,1,"BOR",38,1,0
"3085","AUC",21179,1860320160,1860320160,"2 - MORNING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",44,42,1,9.95238095238095,6,24,0,0,"BORCWL",44,1,"BOR",44,1,0
"3086","AUC",21180,1860321600,1860321600,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",37,32,2,10.40625,6.5,24,0,0,"BORQUE",37,1,"BOR",37,1,0
"3087","AUC",21181,1860325740,1860327360,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",44,40,1,4.325,3.5,12,0,0,"VES033",44,1,"VES",44,1,1620
"3088","AUC",21182,1860327660,1860327660,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",26,26,1,3.5,3,7,0,0,"VES064",26,1,"VES",26,1,0
"3089","AUC",21183,1860331080,1860331080,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",11,10,2,4.5,3.5,11,0,0,"BORQUE",11,1,"BOR",11,1,0
"3090","AUC",21184,1860331560,1860331560,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",43,42,1,3.5952380952381,3,10,0,0,"BORQUE",43,1,"BOR",43,1,0
"3091","AUC",21185,1860331860,1860331860,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",38,37,2,5.51351351351351,6,9,0,0,"BORCWL",38,1,"BOR",38,1,0
"3092","AUC",21186,1860334560,1860335160,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",33,33,1,4.6969696969697,4,12,0,0,"BORQUE",33,1,"BOR",33,1,600
"3093","AUC",21187,1860335460,1860336120,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",16,16,1,3.625,3,9,0,0,"BORCWL",16,1,"BOR",16,1,660
"3094","AUC",21188,1860337800,1860337800,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",41,40,1,2.675,3,6,0,0,"BORQUE",41,1,"BOR",41,1,0
"3095","AUC",21189,1860340080,1860340080,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",45,44,1,2.86363636363636,3,9,0,0,"VES033",45,1,"VES",45,1,0
"3096","AUC",21190,1860346080,1860346080,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",40,37,1,3.37837837837838,3,9,0,0,"BORQUE",40,1,"BOR",40,1,0
"3097","AUC",21191,1860346260,1860346680,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",27,27,1,3.62962962962963,3,8,0,0,"NEN003",27,1,"NEN",27,1,420
"3098","AUC",21192,1860346560,1860346860,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",91,87,1,4.13793103448276,4,9,0,0,"SCO032",91,1,"SCO",91,1,300
"3099","AUC",21193,1860348060,1860348060,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",10,10,1,3.2,2.5,8,0,0,"BORQUE",9,2,"BOR",9,2,0
"3100","AUC",21194,1860348360,1860348900,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",18,18,2,4.16666666666667,3.5,9,0,0,"BORQUE",18,1,"BOR",18,1,540
"3101","AUC",21195,1860349320,1860349320,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",41,38,2,4.86842105263158,5,8,0,0,"VES033",41,1,"VES",41,1,0
"3102","AUC",21196,1860350160,1860351780,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",34,31,1,3.09677419354839,3,7,0,0,"BORCWL",34,1,"BOR",34,1,1620
"3103","AUC",21197,1860350760,1860350760,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",24,24,2,3.83333333333333,4,7,0,0,"VES064",24,1,"VES",24,1,0
"3104","AUC",21198,1860353160,1860353760,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",19,17,1,2.47058823529412,2,5,0,0,"BORQUE",19,1,"BOR",19,1,600
"3105","AUC",21199,1860355440,1860355440,"4 - EVENING","1 - WEEKDAY","3 - WED","12 - DEC","4 - AUTUMN","2028",42,38,1,2.44736842105263,2,5,0,0,"BORQUE",41,2,"BOR",41,2,0
"3106","AUC",21200,1860393960,1860393960,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",22,14,2,7,8,14,0,0,"BORQUE",22,1,"BOR",22,1,0
"3107","AUC",21201,1860394140,1860394140,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",42,30,3,6.4,7,11,0,0,"VES033",42,1,"VES",42,1,0
"3108","AUC",21202,1860395760,1860396960,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",21,6,6,7.5,6.5,10,0,0,"BORCWL",21,1,"BOR",21,1,1200
"3109","AUC",21203,1860395880,1860395880,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",42,23,1,8.52173913043478,10,15,0,0,"BORQUE",42,1,"BOR",42,1,0
"3110","AUC",21204,1860396360,1860396360,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",42,17,4,9.05882352941176,8,22,0,0,"BORQUE",42,1,"BOR",42,1,0
"3111","AUC",21205,1860397560,1860397560,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",25,15,5,15.8,14,26,0,0,"VES064",25,1,"VES",25,1,0
"3112","AUC",21206,1860397560,1860398280,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",19,10,7,13.9,14.5,21,0,0,"BORQUE",19,1,"BOR",19,1,720
"3113","AUC",21207,1860398760,1860398760,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",36,25,4,12.08,10,25,0,0,"BORCWL",36,1,"BOR",36,1,0
"3114","AUC",21208,1860401760,1860402720,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",22,21,6,15.0952380952381,15,27,0,0,"NEN003",22,1,"NEN",22,1,960
"3115","AUC",21209,1860405060,1860405420,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",112,105,3,15.1047619047619,15,31,0,0,"BORSAF",112,1,"BOR",112,1,360
"3116","AUC",21210,1860405420,1860405420,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",38,36,3,13.3611111111111,12.5,28,0,0,"BORQUE",38,1,"BOR",38,1,0
"3117","AUC",21211,1860406560,1860406560,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",47,42,4,14.4047619047619,12.5,29,0,0,"BORCWL",47,1,"BOR",47,1,0
"3118","AUC",21212,1860406560,1860407340,"2 - MORNING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",95,84,3,10.9642857142857,10,30,0,0,"SCO032",95,1,"SCO",95,1,780
"3119","AUC",21213,1860408000,1860408000,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",37,35,2,11.3714285714286,11,19,0,0,"BORQUE",37,1,"BOR",37,1,0
"3120","AUC",21214,1860412140,1860412560,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",43,41,1,4.46341463414634,4,12,0,0,"VES033",43,1,"VES",43,1,420
"3121","AUC",21215,1860414060,1860414060,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",30,28,1,4.46428571428571,4.5,8,0,0,"VES064",30,1,"VES",30,1,0
"3122","AUC",21216,1860417480,1860418380,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",18,17,2,5.23529411764706,3,14,0,0,"BORQUE",18,1,"BOR",18,1,900
"3123","AUC",21217,1860417960,1860417960,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",46,43,1,8.04651162790698,8,14,0,0,"BORQUE",46,1,"BOR",46,1,0
"3124","AUC",21218,1860418260,1860418260,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",42,42,1,6.47619047619048,6,14,0,0,"BORCWL",42,1,"BOR",42,1,0
"3125","AUC",21219,1860420960,1860420960,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",34,32,1,7.3125,6.5,15,0,0,"BORQUE",34,1,"BOR",34,1,0
"3126","AUC",21220,1860421860,1860422280,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",31,31,1,3.83870967741935,2,15,0,0,"BORCWL",31,1,"BOR",31,1,420
"3127","AUC",21221,1860424200,1860424200,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",40,40,1,3.1,3,11,0,0,"BORQUE",40,1,"BOR",40,1,0
"3128","AUC",21222,1860426480,1860426480,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",44,43,1,2.86046511627907,3,5,0,0,"VES033",44,1,"VES",44,1,0
"3129","AUC",21223,1860432480,1860432480,"4 - EVENING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",32,30,1,3.73333333333333,3,14,0,0,"BORQUE",32,1,"BOR",32,1,0
"3130","AUC",21224,1860432660,1860432900,"4 - EVENING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",10,8,2,3.375,3,7,0,0,"NEN003",10,1,"NEN",10,1,240
"3131","AUC",21225,1860434460,1860434460,"4 - EVENING","1 - WEEKDAY","4 - THU","12 - DEC","4 - AUTUMN","2028",5,4,1,4.75,5,8,0,0,"BORQUE",5,1,"BOR",5,1,0
